t,x1,x2,y1,y2,s_boom,s_stick,s_bucket,v_boom,v_stick,v_bucket,a_boom,a_stick,a_bucket,yaw,yaw_rate,rs485_ok,adc_ok,imu_ok
81107,0.000,0.000,0.900,0.000,158.150,63.700,125.630,0.000,56.750,0.000,56.800,156.430,151.600,1.769,0.234,1,1,1
81307,0.000,0.000,0.900,0.000,158.150,63.700,125.630,0.000,56.750,0.000,56.700,156.430,151.600,1.788,0.199,1,1,1
81407,0.000,0.000,0.900,0.000,158.150,80.950,125.630,0.000,57.500,0.000,56.700,143.730,151.600,1.794,0.199,1,1,1
81507,0.000,0.000,0.900,0.000,158.150,80.950,125.630,0.000,57.500,0.000,56.700,143.730,151.600,1.795,0.216,1,1,1
81607,0.000,0.000,0.900,0.000,158.150,92.630,125.630,0.000,58.380,0.000,56.700,136.740,151.700,1.794,-0.038,1,1,1
81807,0.000,0.000,0.900,0.000,158.150,92.630,125.630,0.000,58.380,0.000,56.700,136.740,151.600,1.817,0.199,1,1,1
81907,0.000,0.000,0.900,0.000,158.150,110.050,125.630,0.000,58.080,0.000,56.700,127.360,151.600,1.818,0.155,1,1,1
82007,0.000,0.000,0.900,0.000,158.150,110.050,125.630,0.000,58.080,0.000,56.700,127.360,151.700,1.816,-0.011,1,1,1
82107,0.000,0.000,0.900,0.000,158.150,121.700,125.630,0.000,58.250,0.000,56.700,121.480,151.700,1.816,0.129,1,1,1
82307,0.000,0.000,0.900,0.000,158.150,121.700,125.630,0.000,58.250,0.000,56.700,121.480,151.700,1.822,0.024,1,1,1
82407,0.000,0.000,0.900,0.000,158.150,139.250,125.630,0.000,58.500,0.000,56.700,112.940,151.700,1.819,0.015,1,1,1
82507,0.000,0.000,0.900,0.000,158.150,139.250,125.630,0.000,58.500,0.000,56.700,112.940,151.700,1.821,0.015,1,1,1
82607,0.000,0.000,0.900,0.000,158.130,150.950,125.630,-0.130,58.500,0.000,56.700,107.340,153.100,1.824,0.050,1,1,1
82807,0.000,0.000,0.900,0.000,158.130,150.950,125.630,-0.130,58.500,0.000,56.800,107.340,151.700,1.811,-0.108,1,1,1
82907,0.000,0.000,0.900,0.000,158.130,168.550,125.630,0.000,58.670,0.000,56.800,98.910,151.700,1.814,0.094,1,1,1
83007,0.000,0.000,0.900,0.000,158.130,168.550,125.630,0.000,58.670,0.000,56.700,98.910,151.700,1.819,0.024,1,1,1
83107,0.000,0.000,0.900,0.000,158.130,180.280,125.600,0.000,58.630,-0.130,56.700,93.220,151.700,1.821,-0.029,1,1,1
83307,0.000,0.000,0.900,0.000,158.130,180.280,125.600,0.000,58.630,-0.130,56.700,93.220,151.700,1.811,-0.090,1,1,1
83407,0.000,0.000,0.900,0.000,158.130,197.980,125.300,0.000,59.000,-1.000,56.800,84.370,151.700,1.813,0.041,1,1,1
83507,0.000,0.000,0.900,0.000,158.130,197.980,125.300,0.000,59.000,-1.000,56.800,84.370,151.700,1.815,-0.038,1,1,1
83607,0.000,0.000,0.900,0.000,158.130,209.730,125.350,0.000,58.750,0.250,56.800,78.240,151.700,1.817,-0.090,1,1,1
83807,0.000,0.000,0.900,0.000,158.130,209.730,125.350,0.000,58.750,0.250,56.700,78.240,151.900,1.816,-0.011,1,1,1
83907,0.000,0.000,-0.900,0.000,158.130,227.250,125.450,0.000,58.420,0.330,56.700,68.480,151.900,1.816,-0.046,1,1,1
84007,0.000,0.000,-0.900,0.000,158.130,227.250,125.450,0.000,58.420,0.330,56.700,68.480,152.000,1.812,-0.667,1,1,1
84107,0.000,0.000,-0.900,0.000,158.130,235.430,125.580,0.000,40.880,0.630,56.700,63.580,153.100,1.814,1.192,1,1,1
84307,0.000,0.000,-0.900,0.000,158.130,235.430,125.580,0.000,40.880,0.630,56.700,63.580,152.500,1.833,0.155,1,1,1
84407,0.000,0.000,-0.900,0.000,158.130,215.600,125.480,0.000,-66.080,-0.330,56.700,75.060,152.300,1.828,0.217,1,1,1
84507,0.000,0.000,-0.900,0.000,158.130,215.600,125.480,0.000,-66.080,-0.330,56.700,75.060,152.400,1.834,-0.178,1,1,1
84607,0.000,0.000,-0.900,0.000,158.130,200.950,125.380,0.000,-73.250,-0.500,56.700,82.850,152.300,1.837,0.182,1,1,1
84807,0.000,0.000,-0.900,0.000,158.130,200.950,125.380,0.000,-73.250,-0.500,56.700,82.850,152.400,1.813,-0.248,1,1,1
84907,0.000,0.000,-0.900,0.000,158.130,179.130,125.330,0.000,-72.750,-0.170,56.700,93.780,152.300,1.818,0.129,1,1,1
85007,0.000,0.000,-0.900,0.000,158.130,179.130,125.330,0.000,-72.750,-0.170,56.700,93.780,152.300,1.821,-0.029,1,1,1
85107,0.000,0.000,-0.900,0.000,158.130,164.700,125.580,0.000,-72.130,1.250,56.700,100.760,152.300,1.823,-0.099,1,1,1
85307,0.000,0.000,-0.900,0.000,158.130,164.700,125.580,0.000,-72.130,1.250,56.700,100.760,152.300,1.833,0.076,1,1,1
85407,0.000,0.000,-0.900,0.000,158.130,143.130,125.580,0.000,-71.920,0.000,56.700,111.080,152.300,1.837,0.094,1,1,1
85507,0.000,0.000,-0.900,0.000,158.130,143.130,125.580,0.000,-71.920,0.000,56.700,111.080,152.300,1.837,0.050,1,1,1
85607,0.000,0.000,-0.900,0.000,158.130,128.750,125.580,0.000,-71.880,0.000,56.700,118.020,152.300,1.838,-0.108,1,1,1
85807,0.000,0.000,-0.900,0.000,158.130,128.750,125.580,0.000,-71.880,0.000,56.700,118.020,152.300,1.837,-0.047,1,1,1
85907,0.000,0.000,-0.900,0.000,158.130,107.500,125.600,0.000,-70.830,0.080,56.700,128.680,152.300,1.837,0.032,1,1,1
86007,0.000,0.000,-0.900,0.000,158.130,107.500,125.600,0.000,-70.830,0.080,56.700,128.680,152.100,1.841,0.164,1,1,1
86107,0.000,0.000,-0.900,0.000,158.130,93.450,125.600,0.000,-70.250,0.000,56.700,136.270,152.300,1.844,-0.038,1,1,1
86307,0.000,0.000,-0.900,0.000,158.130,93.450,125.600,0.000,-70.250,0.000,56.700,136.270,152.300,1.853,0.076,1,1,1
86407,0.000,0.000,-0.900,0.000,158.130,72.480,125.600,0.000,-69.920,0.000,56.700,149.450,152.300,1.855,0.032,1,1,1
86507,0.000,0.000,-0.900,0.000,158.130,72.480,125.600,0.000,-69.920,0.000,56.700,149.450,152.300,1.857,-0.020,1,1,1
86607,0.000,0.000,0.900,0.000,158.130,58.750,125.600,0.000,-68.630,0.000,56.700,161.290,152.300,1.859,0.041,1,1,1
86807,0.000,0.000,0.900,0.000,158.130,58.750,125.600,0.000,-68.630,0.000,56.700,161.290,152.100,1.877,0.148,1,1,1
86907,0.000,0.000,0.900,0.000,158.130,54.750,125.750,0.000,-13.330,0.500,56.700,166.290,151.200,1.888,0.832,1,1,1
87007,0.000,0.000,0.900,0.000,158.130,54.750,125.750,0.000,-13.330,0.500,56.700,166.290,151.300,1.896,0.216,1,1,1
87107,0.000,0.000,0.900,0.000,158.130,66.080,125.750,0.000,56.630,0.000,56.700,154.380,151.300,1.894,0.067,1,1,1
87307,0.000,0.000,0.900,0.000,158.130,66.080,125.750,0.000,56.630,0.000,56.700,154.380,151.300,1.931,0.322,1,1,1
87407,0.000,0.000,0.900,0.000,158.130,83.280,125.750,0.000,57.530,0.000,56.700,142.270,151.300,1.937,0.409,1,1,1
87507,0.000,0.000,0.900,0.000,158.130,83.280,125.750,0.000,57.530,0.000,56.700,142.270,151.300,1.939,0.321,1,1,1
87607,0.000,0.000,0.900,0.000,158.130,94.980,125.750,0.000,58.210,0.000,56.700,135.410,151.300,1.940,0.243,1,1,1
87807,0.000,0.000,0.900,0.000,158.130,94.980,125.750,0.000,58.210,0.000,56.700,135.410,151.300,1.951,0.094,1,1,1
87907,0.000,0.000,0.900,0.000,158.130,112.350,125.750,0.000,57.920,0.000,56.700,126.180,151.400,1.952,0.181,1,1,1
88007,0.000,0.000,0.900,0.000,158.130,112.350,125.750,0.000,57.920,0.000,56.700,126.180,151.400,1.949,-0.082,1,1,1
88107,0.000,0.000,0.900,0.000,158.130,123.980,125.750,0.000,58.130,0.000,56.700,120.360,151.400,1.949,0.006,1,1,1
88307,0.000,0.000,0.900,0.000,158.130,123.980,125.750,0.000,58.130,0.000,56.700,120.360,151.400,1.947,-0.020,1,1,1
88407,0.000,0.000,0.900,0.000,158.130,141.630,125.750,0.000,58.830,0.000,56.700,111.800,151.500,1.948,-0.073,1,1,1
88507,0.000,0.000,0.900,0.000,158.130,141.630,125.750,0.000,58.830,0.000,56.700,111.800,151.400,1.949,0.015,1,1,1
88607,0.000,0.000,0.900,0.000,158.130,153.330,125.750,0.000,58.500,0.000,56.700,106.200,151.900,1.951,0.041,1,1,1
88807,0.000,0.000,0.900,0.000,158.130,153.330,125.750,0.000,58.500,0.000,56.700,106.200,151.500,1.954,0.041,1,1,1
88907,0.000,0.000,0.900,0.000,158.130,170.930,125.750,0.000,58.670,0.000,56.700,97.760,151.500,1.957,0.032,1,1,1
89007,0.000,0.000,0.900,0.000,158.130,170.930,125.750,0.000,58.670,0.000,56.700,97.760,151.500,1.958,0.006,1,1,1
89107,0.000,0.000,0.900,0.000,158.130,182.700,125.700,0.000,58.880,-0.250,56.700,92.030,151.500,1.956,-0.055,1,1,1
89307,0.000,0.000,0.900,0.000,158.130,182.700,125.700,0.000,58.880,-0.250,56.700,92.030,151.500,1.953,-0.020,1,1,1
89407,0.000,0.000,0.900,0.000,158.130,200.400,125.430,0.000,59.000,-0.920,56.700,83.130,151.500,1.956,0.067,1,1,1
89507,0.000,0.000,0.900,0.000,158.130,200.400,125.430,0.000,59.000,-0.920,56.700,83.130,151.500,1.955,-0.038,1,1,1
89607,0.000,0.000,0.900,0.000,158.130,212.150,125.500,0.000,58.750,0.380,56.700,76.940,151.500,1.955,0.024,1,1,1
89807,0.000,0.000,0.900,0.000,158.130,212.150,125.500,0.000,58.750,0.380,56.700,76.940,151.600,1.967,0.103,1,1,1
89907,0.000,0.000,-0.900,0.000,158.130,229.750,125.580,0.000,58.670,0.250,56.700,67.010,151.600,1.967,-0.020,1,1,1
90007,0.000,0.000,-0.900,0.000,158.130,229.750,125.580,0.000,58.670,0.250,56.700,67.010,151.600,1.959,-1.169,1,1,1
90107,0.000,0.000,-0.900,0.000,158.130,237.680,125.700,0.000,39.630,0.630,56.700,62.180,152.700,1.978,2.618,1,1,1
90307,0.000,0.000,-0.900,0.000,158.130,237.680,125.700,0.000,39.630,0.630,56.700,62.180,151.600,1.951,-0.196,1,1,1
90407,0.000,0.000,-0.900,0.000,158.130,217.550,125.580,0.000,-67.080,-0.420,56.700,73.990,152.300,1.950,0.199,1,1,1
90507,0.000,0.000,-0.900,0.000,158.130,217.550,125.580,0.000,-67.080,-0.420,56.700,73.990,152.300,1.956,0.067,1,1,1
90607,0.000,0.000,-0.900,0.000,158.130,202.850,125.530,0.000,-73.500,-0.250,56.700,81.860,152.300,1.961,0.287,1,1,1
90807,0.000,0.000,-0.900,0.000,158.130,202.850,125.530,0.000,-73.500,-0.250,56.700,81.860,152.100,1.940,-0.108,1,1,1
90907,0.000,0.000,-0.900,0.000,158.130,181.000,125.430,0.000,-72.830,-0.330,56.700,92.860,151.800,1.942,0.050,1,1,1
91007,0.000,0.000,-0.900,0.000,158.130,181.000,125.430,0.000,-72.830,-0.330,56.700,92.860,151.800,1.945,-0.056,1,1,1
91107,0.000,0.000,-0.900,0.000,158.130,166.580,125.700,0.000,-72.130,1.380,56.700,99.860,151.800,1.948,0.181,1,1,1
91307,0.000,0.000,-0.900,0.000,158.130,166.580,125.700,0.000,-72.130,1.380,56.700,99.860,151.800,1.954,0.067,1,1,1
91407,0.000,0.000,-0.900,0.000,158.130,145.000,125.700,0.000,-71.920,0.000,56.700,110.180,151.800,1.957,-0.038,1,1,1
91507,0.000,0.000,-0.900,0.000,158.130,145.000,125.700,0.000,-71.920,0.000,56.700,110.180,151.800,1.960,-0.003,1,1,1
91607,0.000,0.000,-0.900,0.000,158.130,130.630,125.700,0.000,-71.880,0.000,56.700,117.100,152.000,1.960,-0.003,1,1,1
91807,0.000,0.000,-0.900,0.000,158.130,130.630,125.700,0.000,-71.880,0.000,56.700,117.100,151.800,1.947,-0.020,1,1,1
91907,0.000,0.000,-0.900,0.000,158.130,109.380,125.730,0.000,-70.830,0.080,56.700,127.700,151.800,1.946,-0.161,1,1,1
92007,0.000,0.000,-0.900,0.000,158.130,109.380,125.730,0.000,-70.830,0.080,56.700,127.700,151.800,1.948,0.094,1,1,1
92107,0.000,0.000,-0.900,0.000,158.130,95.300,125.730,0.000,-70.380,0.000,56.700,135.230,151.800,1.951,-0.099,1,1,1
92307,0.000,0.000,-0.900,0.000,158.130,95.300,125.730,0.000,-70.380,0.000,56.700,135.230,151.800,1.952,-0.038,1,1,1
92407,0.000,0.000,-0.900,0.000,158.130,74.300,125.730,0.000,-70.000,0.000,56.700,148.160,151.700,1.954,0.058,1,1,1
92507,0.000,0.000,-0.900,0.000,158.130,74.300,125.730,0.000,-70.000,0.000,56.700,148.160,151.800,1.954,-0.012,1,1,1
92607,0.000,0.000,-0.900,0.000,158.130,60.600,125.730,0.000,-68.500,0.000,56.700,159.360,151.700,1.958,0.058,1,1,1
92807,0.000,0.000,-0.900,0.000,158.130,60.600,125.730,0.000,-68.500,0.000,56.700,159.360,151.800,1.839,-0.933,1,1,1
92907,0.000,0.000,0.900,0.000,158.000,44.900,125.780,-0.420,-52.330,0.170,56.800,180.000,151.400,1.811,0.463,1,1,1
93007,0.000,0.000,0.900,0.000,158.000,44.900,125.780,-0.420,-52.330,0.170,56.800,180.000,151.500,1.872,-0.397,1,1,1
93107,0.000,0.000,0.900,0.000,158.000,44.880,125.880,0.000,-0.130,0.500,56.800,180.000,151.700,1.853,0.394,1,1,1
93307,0.000,0.000,0.900,0.000,158.000,44.880,125.880,0.000,-0.130,0.500,56.700,180.000,151.300,1.849,-0.010,1,1,1
93407,0.000,0.000,0.900,0.000,158.000,59.350,126.000,0.000,48.250,0.420,56.700,160.640,151.400,1.835,-0.617,1,1,1
93507,0.000,0.000,0.900,0.000,158.000,59.350,126.000,0.000,48.250,0.420,56.700,160.640,151.400,1.843,-0.616,1,1,1
93607,0.000,0.000,0.900,0.000,158.000,70.750,126.000,0.000,57.000,0.000,56.700,150.720,151.400,1.834,-0.336,1,1,1
93807,0.000,0.000,0.900,0.000,158.000,70.750,126.000,0.000,57.000,0.000,56.700,150.720,151.400,1.871,0.068,1,1,1
93907,0.000,0.000,0.900,0.000,158.000,88.130,126.000,0.000,57.920,0.000,56.700,139.340,151.500,1.867,-0.143,1,1,1
94007,0.000,0.000,0.900,0.000,158.000,88.130,126.000,0.000,57.920,0.000,56.700,139.340,151.400,1.868,-0.152,1,1,1
94107,0.000,0.000,0.900,0.000,158.000,99.730,126.000,0.000,58.000,0.000,56.700,132.800,151.400,1.868,-0.038,1,1,1
94307,0.000,0.000,0.900,0.000,158.000,99.730,126.000,0.000,58.000,0.000,56.700,132.800,151.500,1.879,-0.091,1,1,1
94407,0.000,0.000,0.900,0.000,158.000,117.180,126.000,0.000,58.170,0.000,56.700,123.740,151.600,1.874,0.181,1,1,1
94507,0.000,0.000,0.900,0.000,158.000,117.180,126.000,0.000,58.170,0.000,56.700,123.740,151.600,1.875,-0.020,1,1,1
94607,0.000,0.000,0.900,0.000,158.000,128.800,126.000,0.000,58.130,0.000,56.700,117.990,151.600,1.877,0.032,1,1,1
94807,0.000,0.000,0.900,0.000,158.000,128.800,126.000,0.000,58.130,0.000,56.700,117.990,151.600,1.877,0.015,1,1,1
94907,0.000,0.000,0.900,0.000,158.000,146.430,126.000,0.000,58.750,0.000,56.700,109.500,151.500,1.877,-0.029,1,1,1
95007,0.000,0.000,0.900,0.000,158.000,146.430,126.000,0.000,58.750,0.000,56.700,109.500,151.500,1.880,0.102,1,1,1
95107,0.000,0.000,0.900,0.000,158.000,158.130,126.000,0.000,58.500,0.000,56.700,103.910,151.600,1.880,0.023,1,1,1
95307,0.000,0.000,0.900,0.000,158.000,158.130,126.000,0.000,58.500,0.000,56.700,103.910,151.600,1.882,0.006,1,1,1
95407,0.000,0.000,0.900,0.000,158.000,175.680,125.980,0.000,58.500,-0.080,56.700,95.460,151.600,1.884,-0.038,1,1,1
95507,0.000,0.000,0.900,0.000,158.000,175.680,125.980,0.000,58.500,-0.080,56.700,95.460,151.600,1.886,0.067,1,1,1
95607,0.000,0.000,0.900,0.000,158.000,187.500,125.780,0.000,59.130,-1.000,56.700,89.650,151.600,1.885,-0.038,1,1,1
95807,0.000,0.000,0.900,0.000,158.000,187.500,125.780,0.000,59.130,-1.000,56.700,89.650,151.600,1.887,0.050,1,1,1
95907,0.000,0.000,0.900,0.000,157.980,205.100,125.680,-0.080,58.860,-0.330,56.700,80.690,151.600,1.888,0.041,1,1,1
96007,0.000,0.000,0.900,0.000,157.980,205.100,125.680,-0.080,58.860,-0.330,56.700,80.690,151.600,1.890,-0.012,1,1,1
96107,0.000,0.000,0.900,0.000,157.980,216.900,125.800,0.000,58.420,0.620,56.700,74.350,151.600,1.894,0.067,1,1,1
96307,0.000,0.000,0.900,0.000,157.980,216.900,125.800,0.000,58.420,0.620,56.700,74.350,151.600,1.900,0.102,1,1,1
96407,0.000,0.000,-0.900,0.000,157.980,234.500,125.800,0.000,58.860,0.000,56.700,64.150,151.600,1.901,0.006,1,1,1
96507,0.000,0.000,-0.900,0.000,157.980,234.500,125.800,0.000,58.860,0.000,56.700,64.150,151.600,1.895,0.033,1,1,1
96607,0.000,0.000,-0.900,0.000,157.980,242.650,125.950,0.000,40.750,0.750,56.700,59.010,152.900,1.923,2.275,1,1,1
96807,0.000,0.000,-0.900,0.000,157.980,242.650,125.950,0.000,40.750,0.750,56.700,59.010,151.700,1.909,0.198,1,1,1
96907,0.000,0.000,-0.900,0.000,157.950,221.700,125.730,-0.080,-69.830,-0.750,56.700,71.670,152.300,1.912,0.216,1,1,1
97007,0.000,0.000,-0.900,0.000,157.950,221.700,125.730,-0.080,-69.830,-0.750,56.700,71.670,152.300,1.917,0.234,1,1,1
97107,0.000,0.000,-0.900,0.000,157.980,206.930,125.700,0.130,-73.880,-0.130,56.700,79.730,152.300,1.922,0.243,1,1,1
97307,0.000,0.000,-0.900,0.000,157.980,206.930,125.700,0.130,-73.880,-0.130,56.700,79.730,152.300,1.927,0.076,1,1,1
97407,0.000,0.000,-0.900,0.000,157.980,185.130,125.580,0.000,-72.670,-0.420,56.700,90.830,152.000,1.929,-0.030,1,1,1
97507,0.000,0.000,-0.900,0.000,157.980,185.130,125.580,0.000,-72.670,-0.420,56.700,90.830,151.900,1.932,0.032,1,1,1
97607,0.000,0.000,-0.900,0.000,157.980,170.630,125.850,0.000,-72.500,1.380,56.700,97.910,151.800,1.937,0.058,1,1,1
97807,0.000,0.000,-0.900,0.000,157.980,170.630,125.850,0.000,-72.500,1.380,56.700,97.910,151.800,1.937,-0.012,1,1,1
97907,0.000,0.000,-0.900,0.000,157.980,149.030,125.850,0.000,-72.000,0.000,56.700,108.260,151.800,1.937,0.023,1,1,1
98007,0.000,0.000,-0.900,0.000,157.980,149.030,125.850,0.000,-72.000,0.000,56.700,108.260,151.800,1.941,0.207,1,1,1
98107,0.000,0.000,-0.900,0.000,157.980,134.680,125.850,0.000,-71.750,0.000,56.700,115.140,151.800,1.942,0.023,1,1,1
98307,0.000,0.000,-0.900,0.000,157.980,134.680,125.850,0.000,-71.750,0.000,56.700,115.140,151.800,1.949,0.050,1,1,1
98407,0.000,0.000,-0.900,0.000,157.980,113.380,125.880,0.000,-71.000,0.080,56.700,125.660,151.800,1.951,0.023,1,1,1
98507,0.000,0.000,-0.900,0.000,157.980,113.380,125.880,0.000,-71.000,0.080,56.700,125.660,151.800,1.953,0.041,1,1,1
98607,0.000,0.000,-0.900,0.000,157.980,99.280,125.880,0.000,-70.500,0.000,56.700,133.040,151.800,1.954,0.006,1,1,1
98807,0.000,0.000,-0.900,0.000,157.980,99.280,125.880,0.000,-70.500,0.000,56.700,133.040,151.800,1.958,-0.029,1,1,1
98907,0.000,0.000,-0.900,0.000,157.980,78.250,125.880,0.000,-70.080,0.000,56.700,145.480,151.700,1.959,-0.012,1,1,1
99007,0.000,0.000,-0.900,0.000,157.980,78.250,125.880,0.000,-70.080,0.000,56.700,145.480,151.800,1.962,0.015,1,1,1
99107,0.000,0.000,-0.900,0.000,157.980,64.530,125.880,0.000,-68.630,0.000,56.700,155.700,151.700,1.963,-0.029,1,1,1
99307,0.000,0.000,-0.900,0.000,157.980,64.530,125.880,0.000,-68.630,0.000,56.700,155.700,151.700,1.963,0.050,1,1,1
99407,0.000,0.000,0.900,0.000,157.950,44.980,125.800,-0.080,-65.170,-0.250,56.700,180.000,151.800,2.013,-1.190,1,1,1
99507,0.000,0.000,0.900,0.000,157.950,44.980,125.800,-0.080,-65.170,-0.250,56.800,180.000,151.700,1.994,1.439,1,1,1
99607,0.000,0.000,0.900,0.000,157.850,44.980,125.980,-0.500,0.000,0.880,56.800,180.000,151.600,1.996,0.340,1,1,1
99807,0.000,0.000,0.900,0.000,157.850,44.980,125.980,-0.500,0.000,0.880,56.800,180.000,151.500,2.008,0.076,1,1,1
99907,0.000,0.000,0.900,0.000,157.880,59.480,125.980,0.080,48.330,0.000,56.800,160.510,151.600,2.009,0.409,1,1,1
100007,0.000,0.000,0.900,0.000,157.880,59.480,125.980,0.080,48.330,0.000,56.700,160.510,151.600,2.000,-1.003,1,1,1
100107,0.000,0.000,0.900,0.000,157.880,70.850,125.980,0.000,56.880,0.000,56.700,150.640,151.600,2.004,0.568,1,1,1
100307,0.000,0.000,0.900,0.000,157.880,70.850,125.980,0.000,56.880,0.000,56.700,150.640,151.600,2.000,0.506,1,1,1
100407,0.000,0.000,0.900,0.000,157.850,88.150,125.980,-0.080,57.670,0.000,56.800,139.330,151.600,1.989,0.251,1,1,1
100507,0.000,0.000,0.900,0.000,157.850,88.150,125.980,-0.080,57.670,0.000,56.800,139.330,151.700,1.995,-0.056,1,1,1
100607,0.000,0.000,0.900,0.000,157.880,99.750,125.980,0.130,58.000,0.000,56.800,132.790,151.600,1.996,0.454,1,1,1
100807,0.000,0.000,0.900,0.000,157.880,99.750,125.980,0.130,58.000,0.000,56.700,132.790,151.700,1.993,-0.074,1,1,1
100907,0.000,0.000,0.900,0.000,157.850,117.200,125.980,-0.080,58.170,0.000,56.800,123.730,151.700,1.991,0.015,1,1,1
101007,0.000,0.000,0.900,0.000,157.850,117.200,125.980,-0.080,58.170,0.000,56.700,123.730,151.600,1.993,0.067,1,1,1
101107,0.000,0.000,0.900,0.000,157.850,128.830,125.980,0.000,58.130,0.000,56.700,117.980,151.700,1.996,-0.038,1,1,1
101307,0.000,0.000,0.900,0.000,157.850,128.830,125.980,0.000,58.130,0.000,56.700,117.980,151.700,2.003,0.041,1,1,1
101407,0.000,0.000,0.900,0.000,157.850,146.480,125.980,0.000,58.830,0.000,56.800,109.470,151.600,2.002,0.163,1,1,1
101507,0.000,0.000,0.900,0.000,157.850,146.480,125.980,0.000,58.830,0.000,56.800,109.470,151.600,2.003,0.067,1,1,1
101607,0.000,0.000,0.900,0.000,157.850,158.180,125.980,0.000,58.500,0.000,56.700,103.880,151.700,2.004,0.102,1,1,1
101807,0.000,0.000,0.900,0.000,157.850,158.180,125.980,0.000,58.500,0.000,56.700,103.880,151.700,2.013,0.058,1,1,1
101907,0.000,0.000,0.900,0.000,157.850,175.750,125.980,0.000,58.580,0.000,56.800,95.430,151.600,2.017,0.032,1,1,1
102007,0.000,0.000,0.900,0.000,157.850,175.750,125.980,0.000,58.580,0.000,56.800,95.430,151.600,2.016,-0.082,1,1,1
102107,0.000,0.000,0.900,0.000,157.850,187.600,125.780,0.000,59.250,-1.000,56.800,89.600,151.700,2.016,-0.091,1,1,1
102307,0.000,0.000,0.900,0.000,157.850,187.600,125.780,0.000,59.250,-1.000,56.800,89.600,151.700,2.021,0.058,1,1,1
102407,0.000,0.000,0.900,0.000,157.850,205.230,125.700,0.000,58.750,-0.250,56.800,80.620,151.700,2.023,-0.029,1,1,1
102507,0.000,0.000,0.900,0.000,157.850,205.230,125.700,0.000,58.750,-0.250,56.800,80.620,151.700,2.024,-0.073,1,1,1
102607,0.000,0.000,0.900,0.000,157.850,217.000,125.830,0.000,58.880,0.630,56.700,74.290,151.700,2.026,0.102,1,1,1
102807,0.000,0.000,0.900,0.000,157.850,217.000,125.830,0.000,58.880,0.630,56.800,74.290,151.700,2.032,0.058,1,1,1
102907,0.000,0.000,-0.900,0.000,157.850,234.650,125.830,0.000,58.830,0.000,56.800,64.060,151.700,2.035,0.041,1,1,1
103007,0.000,0.000,-0.900,0.000,157.850,234.650,125.830,0.000,58.830,0.000,56.800,64.060,151.700,2.029,0.295,1,1,1
103107,0.000,0.000,-0.900,0.000,157.830,242.500,125.950,-0.130,39.250,0.630,56.700,59.100,152.900,2.062,1.774,1,1,1
103307,0.000,0.000,-0.900,0.000,157.830,242.500,125.950,-0.130,39.250,0.630,56.700,59.100,151.600,2.080,0.233,1,1,1
103407,0.000,0.000,-0.900,0.000,157.830,221.230,125.750,0.000,-70.920,-0.670,56.700,71.930,152.400,2.083,0.295,1,1,1
103507,0.000,0.000,-0.900,0.000,157.830,221.230,125.750,0.000,-70.920,-0.670,56.700,71.930,152.300,2.084,0.453,1,1,1
103607,0.000,0.000,-0.900,0.000,157.830,206.450,125.730,0.000,-73.880,-0.130,56.700,79.980,152.400,2.091,0.304,1,1,1
103807,0.000,0.000,-0.900,0.000,157.830,206.450,125.730,0.000,-73.880,-0.130,56.700,79.980,152.300,2.090,0.014,1,1,1
103907,0.000,0.000,-0.900,0.000,157.830,184.730,125.600,0.000,-72.660,-0.420,56.700,91.030,152.100,2.093,0.128,1,1,1
104007,0.000,0.000,-0.900,0.000,157.830,184.730,125.600,0.000,-72.660,-0.420,56.700,91.030,152.100,2.094,0.006,1,1,1
104107,0.000,0.000,-0.900,0.000,157.830,170.150,125.880,0.000,-72.510,1.370,56.700,98.140,151.900,2.093,0.155,1,1,1
104307,0.000,0.000,-0.900,0.000,157.830,170.150,125.880,0.000,-72.510,1.370,56.700,98.140,151.900,2.079,-0.091,1,1,1
104407,0.000,0.000,-0.900,0.000,157.830,148.650,125.880,0.000,-71.910,0.000,56.700,108.440,152.400,2.087,0.128,1,1,1
104507,0.000,0.000,-0.900,0.000,157.830,148.650,125.880,0.000,-71.910,0.000,56.700,108.440,151.800,2.092,0.067,1,1,1
104607,0.000,0.000,-0.900,0.000,157.830,140.630,125.880,0.000,-39.930,0.000,56.700,112.280,151.700,2.091,-0.039,1,1,1
104807,0.000,0.000,-0.900,0.000,157.830,140.630,125.880,0.000,-39.930,0.000,56.700,112.280,151.800,2.081,-0.065,1,1,1
104907,0.000,0.000,-0.900,0.000,157.830,140.530,125.900,0.000,-0.330,0.080,56.700,112.330,151.700,2.084,-0.012,1,1,1
105007,0.000,0.000,-0.900,0.000,157.830,140.530,125.900,0.000,-0.330,0.080,56.700,112.330,151.700,2.089,0.014,1,1,1
105107,0.000,0.000,-0.900,0.000,157.830,140.530,125.900,0.000,0.000,0.000,56.700,112.330,151.700,2.091,-0.029,1,1,1
105307,0.000,0.000,-0.900,0.000,157.830,140.530,125.900,0.000,0.000,0.000,56.700,112.330,151.700,2.086,-0.004,1,1,1
105407,0.000,0.000,-0.900,0.000,157.830,140.530,125.900,0.000,0.000,0.000,56.700,112.330,151.700,2.089,0.093,1,1,1
105507,0.000,0.000,-0.900,0.000,157.830,140.530,125.900,0.000,0.000,0.000,56.700,112.330,151.700,2.091,0.067,1,1,1
105607,0.000,0.000,-0.900,0.000,157.830,140.530,125.900,0.000,0.000,0.000,56.700,112.330,151.700,2.094,0.040,1,1,1
